pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_12973_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.314623
_12973_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.267023,0.453010
_12974_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.115875,0.663795
_12974_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607125,0.346632
_12974_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266307,0.459280
_12975_/A,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.734924,0.131169
_12975_/B,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.732204,0.159162
_12975_/Y,sky130_fd_sc_hd__nand2_1,output,0,145,INF,0.607088,0.332096
_12976_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.469717,1.015195
_12976_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.332096
_12976_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266657,0.512149
_12977_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.361024,0.812115
_12977_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.332096
_12977_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266657,0.495908
_12978_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.361024,0.812115
_12978_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.332096
_12978_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266657,0.495908
_12979_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.862522,0.340531
_12979_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607125,0.346632
_12979_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266307,0.434592
_12980_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.361024,0.812115
_12980_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.332096
_12980_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266657,0.495908
_12981_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.366856,0.793152
_12981_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.332096
_12981_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266657,0.496780
_12982_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.073887,0.543430
_12982_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.332096
_12982_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266657,0.453006
_12983_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.283106,0.755052
_12983_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607125,0.346632
_12983_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266307,0.484266
_12984_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.073887,0.540372
_12984_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.332096
_12984_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266657,0.453006
_12985_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.073913,0.548209
_12985_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.332096
_12985_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266657,0.453010
_12986_/A,sky130_fd_sc_hd__nand3_1,input,0,0,INF,0.686848,0.201132
_12986_/B,sky130_fd_sc_hd__nand3_1,input,0,0,INF,0.828312,0.236079
_12986_/C,sky130_fd_sc_hd__nand3_1,input,0,0,INF,0.682872,0.173814
_12986_/Y,sky130_fd_sc_hd__nand3_1,output,0,145,INF,0.786980,0.464205
_12987_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.457939,0.997403
_12987_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.786980,0.464205
_12987_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.263479,0.510389
_12988_/A,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.733560,0.131141
_12988_/B,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.732204,0.159162
_12988_/Y,sky130_fd_sc_hd__nand2_1,output,0,145,INF,0.607088,0.331961
_12989_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.469717,1.015195
_12989_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.331961
_12989_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266660,0.512149
_12990_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.862522,0.340531
_12990_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607125,0.346632
_12990_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266307,0.434592
_12991_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.361024,0.812115
_12991_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.331961
_12991_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266660,0.495908
_12992_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.361024,0.812115
_12992_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.331961
_12992_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266660,0.495908
_12993_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.361024,0.812115
_12993_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.331961
_12993_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266660,0.495908
_12994_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.200242,0.709091
_12994_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607125,0.346632
_12994_/Y,sky130_fd_sc_hd__nor2_1,output,0,17,INF,3.266307,0.471885
_12995_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,1.366856,0.793152
_12995_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.607088,0.331961
