pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_405_/X,sky130_fd_sc_hd__or4_1,output,0,83,2.641111,0.264172,0.368041
_406_/A,sky130_fd_sc_hd__xor2_1,input,0,0,2.535720,0.000000,0.000000
_406_/B,sky130_fd_sc_hd__xor2_1,input,0,0,3.254533,0.089460,0.071835
_406_/X,sky130_fd_sc_hd__xor2_1,output,0,24,2.535720,0.524820,0.109555
_407_/A,sky130_fd_sc_hd__nor3_1,input,0,0,2.509025,0.000000,0.000000
_407_/B,sky130_fd_sc_hd__nor3_1,input,0,0,2.504832,0.000000,0.000000
_407_/C,sky130_fd_sc_hd__nor3_1,input,0,0,3.135075,0.126732,0.081519
_407_/Y,sky130_fd_sc_hd__nor3_1,output,0,37,2.504832,0.920024,0.075909
_408_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,2.226161,0.000000,0.000000
_408_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,2.526840,0.920024,0.075909
_408_/Y,sky130_fd_sc_hd__xnor2_1,output,0,22,2.226161,0.857863,0.182457
_409_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.110130,0.541659,0.164063
_409_/B,sky130_fd_sc_hd__nand2_1,input,0,0,2.387937,0.403062,0.068798
_409_/Y,sky130_fd_sc_hd__nand2_1,output,0,144,2.110130,0.304382,0.186690
_410_/A,sky130_fd_sc_hd__nand2_1,input,0,0,2.526542,0.222836,0.131969
_410_/B,sky130_fd_sc_hd__nand2_1,input,0,0,2.691364,0.304382,0.186690
_410_/Y,sky130_fd_sc_hd__nand2_1,output,0,127,2.526542,0.266065,0.130817
_412_/A1,sky130_fd_sc_hd__o22ai_1,input,0,0,3.323870,0.352134,0.127794
_412_/A2,sky130_fd_sc_hd__o22ai_1,input,0,0,2.764081,0.092410,0.072155
_412_/B1,sky130_fd_sc_hd__o22ai_1,input,0,0,2.296395,0.857863,0.182457
