pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
tapmem[92][13]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,16,4.187411,0.130527,0.204224
tapmem[92][13]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,4.187411,0.000000,0.000000
tapmem[92][14]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[92][14]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.779312,0.521995,0.160607
tapmem[92][14]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,16,4.285536,0.130527,0.204224
tapmem[92][14]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,4.285536,0.000000,0.000000
tapmem[92][15]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[92][15]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.779312,0.521995,0.160607
tapmem[92][15]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,14,3.907013,0.130527,0.204224
tapmem[92][15]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.907013,0.000000,0.000000
tapmem[92][1]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[92][1]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.779312,0.521995,0.160607
tapmem[92][1]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,14,3.836771,0.130527,0.204224
tapmem[92][1]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.836771,0.000000,0.000000
tapmem[92][2]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[92][2]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.779312,0.521995,0.160607
tapmem[92][2]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,16,3.360168,0.130527,0.204224
tapmem[92][2]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.360168,0.000000,0.000000
tapmem[92][3]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[92][3]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.779312,0.521995,0.160607
tapmem[92][3]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,20,4.690257,0.130527,0.204224
tapmem[92][3]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,4.690257,0.000000,0.000000
