pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_15456_/A,sky130_fd_sc_hd__maj3_1,input,0,0,4.689310,0.072855,0.067439
_15456_/B,sky130_fd_sc_hd__maj3_1,input,0,0,5.982268,0.096174,0.072710
_15456_/C,sky130_fd_sc_hd__maj3_1,input,0,0,5.514699,0.688427,0.163769
_15456_/X,sky130_fd_sc_hd__maj3_1,output,0,2846,4.689310,0.220966,0.230941
_15457_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,4.363467,0.323349,0.107473
_15457_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,6.317383,1.440468,0.331352
_15457_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,5.242620,0.321748,0.147877
_15457_/Y,sky130_fd_sc_hd__a21oi_1,output,0,2846,4.363467,0.494592,0.193570
_15458_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,4.032452,0.195793,0.213990
_15458_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,4.885942,0.220966,0.230941
_15458_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,4.491568,0.494592,0.193570
_15458_/Y,sky130_fd_sc_hd__a21oi_1,output,0,2792,4.032452,0.641478,0.135202
_15459_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.549608,0.254884,0.227862
_15459_/B,sky130_fd_sc_hd__nor2_1,input,0,0,5.633083,0.111974,0.077283
_15459_/Y,sky130_fd_sc_hd__nor2_1,output,0,2747,4.549608,0.258378,0.054434
_15460_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,4.710828,0.647314,0.194137
_15460_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,5.146088,0.072322,0.066507
_15460_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,4.549608,0.258378,0.054434
_15460_/Y,sky130_fd_sc_hd__a21oi_1,output,0,2745,4.549608,0.466407,0.148830
_15461_/A,sky130_fd_sc_hd__nand2_1,input,0,0,4.501461,0.186257,0.073389
_15461_/B,sky130_fd_sc_hd__nand2_1,input,0,0,6.494876,1.440468,0.331352
_15461_/Y,sky130_fd_sc_hd__nand2_1,output,0,2749,4.501461,0.187435,0.196347
_15462_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,4.562995,0.129923,0.081955
_15462_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,7.136336,1.606304,0.319615
_15462_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,7.659163,1.820474,0.400627
_15462_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,4.548830,0.129953,0.081847
_15462_/Y,sky130_fd_sc_hd__a22oi_1,output,0,2752,4.548831,0.760812,0.363021
_15463_/A,sky130_fd_sc_hd__xor2_1,input,0,0,4.501461,0.187435,0.196347
_15463_/B,sky130_fd_sc_hd__xor2_1,input,0,0,5.169365,0.760812,0.363021
_15463_/X,sky130_fd_sc_hd__xor2_1,output,0,2747,4.501461,0.363078,0.141946
_15464_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,4.549608,0.466407,0.148830
_15464_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,4.501461,0.089368,0.072144
_15464_/Y,sky130_fd_sc_hd__xnor2_1,output,0,2743,4.501461,0.835760,0.152358
_15465_/A,sky130_fd_sc_hd__xnor2_1,input,0,0,4.524625,0.088888,0.071493
_15465_/B,sky130_fd_sc_hd__xnor2_1,input,0,0,4.501461,0.835760,0.152358
_15465_/Y,sky130_fd_sc_hd__xnor2_1,output,0,2738,4.501461,0.635576,0.142638
